db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n626650818,O lidech a životě - František Koukolík,100,1,2018,453,Galén,beletrie,české</p>,,"Kniha Františka Koukolíka vznikla jako záměr předat vlastní životní zkušenost svým vnoučatům. 
Autor se v ní pokusil zachytit, čím se zabývá přes půl století. Seskupil tu svá...",271,390,"['Galén, beletrie', '', 'české']"
n637393330,Pouze krok ke štěstí,0,0,2018,390,Galén,beletrie,české</p>,,"Současný román o hledání životní cesty zavede mladého astrofyzika do prvního zaměstnání v astronomickém ústavu, kde usiluje o účast v týmu zátměňové expedice, čímž by rád...",201,290,"['Galén, beletrie', '', 'české']"
