db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n475980495,Česko návod k použití,0,0,2009,192,Barrister &amp; Principal,naučná,české</p>,,"Mnichovské nakladatelství Piper trefilo svým nápadem Návodů k použití zřejmě hřebíček na hlavičku. Řada Návodů k použití měst, zemí a oblastí - vždy z pera literáta - čítá dnes...",50,199,"['Barrister & Principal, naučná', '', 'české']"
n10855092,Gibraltar (Vratislav Košťál),0,0,2009,204,Barrister &amp; Principal,naučná,české</p>,,"Předkládaná publikace poprvé přináší českému čtenáři rozsáhlejší historickou, společenskou, politickou a ekonomickou sondu do problematiky sporu o území Gibraltaru. Tím...",99,100,"['Barrister & Principal, naučná', '', 'české']"
