db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n115452707,"ŠTERNBERKOVÉ, panský rod...",93,3,2013,208,Universum,naučná,české</p>,,Šternberkové jsou jedním z nejstarších a nejvýznamnějších šlechtických rodů na území České republiky. Počátky rodu se datují do 1. poloviny 13. století a jeho představitelé se...,317,399,"['Universum, naučná', '', 'české']"
n82184896,Zdokonalte si paměť,88,3,2013,192,Universum,naučná,české</p>,,"Více než 200 cvičení, tipů a technik, jak si zlepšit paměť

Knížka je prvním obrázkovým průvodcem, který vám pomůže lépe si pamatovat a vybavovat informace, přestat zapomínat...",238,299,"['Universum, naučná', '', 'české']"
n70755507,Pearl Harbor,0,0,2013,232,Universum,naučná,české</p>,,"Kniha strhující, čtivou formou popisuje v podstatě prvních čtyřiadvacet hodin po japonském útoku na Pearl Harbor. Zaobírá se zejména úlohou prezidenta Franklina D. Roosevelta...",206,259,"['Universum, naučná', '', 'české']"
