db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n309756086,Cukr a sůl - Táňa Keleová-Vasilková,100,1,2016,232,Noxi,beletrie,české</p>,,"Doposud idylické manželství Luboše a Nory zaznamenává trhliny. Dcery Dominika a Veronika jsou ve věku, kdy už nepotřebují chůvu a Nora se chce začít realizovat ve své profesi....",164,249,"['Noxi, beletrie', '', 'české']"
n707609935,Vůně života - Táňa Keleová-Vasilková,0,0,2016,208,Noxi,beletrie,české</p>,,"Vůně v našich životech jsou proměnlivé jako dny střídající se s nocemi. Zároveň ale mají v sobě něco krásně neměnného. Vůni domova… a lásky. Toužíme po ní všichni, po jistotě,...",164,224,"['Noxi, beletrie', '', 'české']"
n369964510,Zázraky z nebe,96,4,2016,208,Noxi,beletrie,české</p>,,"Dojemný, skutečný příběh devítileté nemocné Annabel z Texasu poutavě líčí její nebezpečnou nehodu, cestu do nebe a záhadné zmizení příznaků vážné chronické choroby.

Annabel...",67,249,"['Noxi, beletrie', '', 'české']"
