db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n370096110,Ptáci z naší zahrady - Pozorování a určování nejčastějších ptačích obyvatel zahrad a parků,96,4,2016,256,Svojtka&amp;Co.,naučná,české</p>,,"V tomto průvodci najdete výběr nejvýznamnějších druhů ptáků střední Evropy. Zahrnuje nejdůležitější druhy, které v zahradách, parcích měst a vůbec v přírodě můžete pozorovat a...",95,299,"['Svojtka&Co., naučná', '', 'české']"
n351117910,Hmyz a motýli,100,3,2016,256,Svojtka&amp;Co.,naučná,české</p>,,"V tomto průvodci najdete výběr nejvýznamnějších druhů motýlů a dalšího hmyzu střední Evropy. Zahrnuje nejdůležitější druhy, které při svých toulkách přírodou můžete vidět a...",92,299,"['Svojtka&Co., naučná', '', 'české']"
n370096109,Kvetoucí rostliny - Naučte se znát nejvýznamnější druhy,95,2,2016,256,Svojtka&amp;Co.,naučná,české</p>,,"V tomto průvodci najdete výběr nejvýznamnějších druhů kvetoucích rostlin střední Evropy. Zahrnuje nejhezčí druhy květin, které při svých toulkách přírodou můžete vidět a které...",100,299,"['Svojtka&Co., naučná', '', 'české']"
n455351892,Zlepšování paměti pro (ne)chápavé - neuveden,0,0,2016,312,Svojtka&amp;Co.,naučná,české</p>,,"Také s hrůzou zjišťujete, že obvyklé příručky pro začátečníky bývají přecpány technickými detaily a radami, které snad ani nemáte šanci nikdy použít? Hledáte nejlepší a...",223,349,"['Svojtka&Co., naučná', '', 'české']"
n455351891,Běhání pro (ne)chápavé - neuveden,0,0,2016,248,Svojtka&amp;Co.,naučná,české</p>,,"Také zjišťujete, že obvyklé příručky pro začátečníky jsou přecpány až moc technickými detaily a radami, které vy ve vaší situaci nikdy nepoužijete? Nevěště hlavu - je tu běhání...",223,349,"['Svojtka&Co., naučná', '', 'české']"
