db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n605759059,"Michie, David - Dalajlamova kočka a síla meditace + CD",100,2,2017,240,Synergie,beletrie,české</p>,,"Začtěte se do kouzelného vyprávění moudré himálajské kočky a objevte sílu meditace. „Pokud jste někdy pochybovali, zda má vaše kočičí společnice nějaký vlastní vnitřní svět,...",179,260,"['Synergie, beletrie', '', 'české']"
n474767844,Pes Jejího Veličenstva,0,0,2017,240,Synergie,beletrie,české</p>,,"Autor : David Michie, Popis : 
 Štěně corgiho, kterého se jeho bezohlední chovatelé chtějí kvůli převislému uchu nemilosrdně zbavit, zachrání britská královna, a tak se malý...",157,239,"['Synergie, beletrie', '', 'české']"
