db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n626137594,Učte se sami - John Holt,0,0,2018,296,One Woman Press,naučná,české</p>,,"John Holt (1923 – 1985; americký pedagog, autor knih o vzdělávání ) v této knize přináší pro mnohé provokativní pohled na vzdělání, povinnou školní docházku a školy. Tradiční...",245,349,"['One Woman Press, naučná', '', 'české']"
