db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n376490,Sekáč (Úžasná Zeměplocha 11) - Terry Pratchett,96,7,2000,382,Talpress,sci-fi a fantasy,Pratchett Terry,české,"Smrť je nezvěstný. Předpokládá se, že jaksi ... odešel. Pravdou však je, že dostal výpověď. To samozřejmě působí určitý zmatek, jaký ostatně vznikne pokaždé, když zrušíte...",171,228,"['sci-fi a fantasy', '', 'Talpress, Pratchett Terry, české']"
n352375018,Pratchett Terry - Muži ve zbrani,100,3,2000,428,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Staňte se členem MĚSTSKÉ HLÍDKY! Městská hlídka potřebuje MUŽE! Ale zatím má k dispozici desátníka Karotku Rudykopalssona (teoreticky trpaslíka), svobodníka Potroubla...",155,228,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n455315368,Dámy a pánové - Úžasná zeměplocha - Pratchett Terry,95,2,2000,396,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Dámy a pánové je 14. díl ze Zeměplošského cyklu. 
Den letního slunovratu v Lancre. Bude horká noc svatojánská. Kola v obilí i v jiných hospodářských porostech se množí jako...",155,248,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n410621860,Čarodějky na cestách - Úžasná Zeměplocha 12 - Terry Pratchett,100,4,2000,396,Talpress,sci-fi a fantasy,Pratchett Terry,české,"Čarodějky na cestách je 12. díl ze Zeměplošského cyklu. 
Celé poslání se jevilo velmi jednoduché. Koneckonců, co těžkého je na tom, postarat se, aby si obyčejné služebné děvče...",168,228,"['sci-fi a fantasy', '', 'Talpress, Pratchett Terry, české']"
n599451309,Pohyblivé obrázky,100,1,2000,420,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Všechno začalo v tajemném Holy Woodu - Svatém lese. Tam se zrodila jistá myšlenka, a když pak alchymisté na Zeměploše objevili magii stříbrného plátna, roztočily se kamery,...",148,248,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n292190860,Pratchett Terry - Carpe Jugulum,85,3,2000,439,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Úžasná Zeměplocha č. 23. Magráta s Verencem mají dceru a připravují velkou oslavu k jejímu křtu. Na oslavu jsou pochopitelně pozvány i čarodějky - Bábi, Stařenka a Anežka...",148,228,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n430213,Hořící světla - Chagallová Bella,100,1,2000,358,Argo,beletrie,Bella Chagallová,české,"Kniha obsahuje tři soubory textů – Hořící světla, První setkání a Mé sešity - které jsou věnovány dětství a mládí před setkáním s budoucím manželem. Autorka je napsala v letech...",164,260,"['beletrie', '', 'Argo, Bella Chagallová, české']"
n461315338,Temný anděl,0,0,2000,374,,beletrie,Mika Waltari,české,"Román se odehrává v první polovině 15. století. Hlavní hrdina, poutník Jan, se jako písař účastní koncilů, na nichž se vedou jednání o spojení západní a východní křesťanské...",185,289,"['beletrie', '', 'Mika Waltari, české']"
n332995131,Podoby života - Alan Dean Foster,0,0,2000,372,,sci-fi a fantasy,Alan Dean Foster,české,"Na vzdálené planetě Xica navázalo devět pozemských vědců první kontakt s humanoidní civilizací. Teď už jim nezbývá než přežít, aby o tom mohli vydat svědectví.

Jde o největší...",189,189,"['sci-fi a fantasy', '', 'Alan Dean Foster, české']"
n332995770,Válka s Mloky doktora Jaroše - Václav Semerád,0,0,2000,320,,sci-fi a fantasy,Václav Semerád,české,"Válku s mloky přece napsal nepřekonatelně Karel Čapek. Mlokům dal roli fašistů a chtěl jimi (bohužel marně) varovat. Co k ní ještě dodávat?

Snad - přece jen něco. Neublížil tím...",168,168,"['sci-fi a fantasy', '', 'Václav Semerád, české']"
n47810355,Lolita,0,0,2000,332,Penguin Books,naučná,Vladimir Nabokov,anglické,"Humbert Humbert - scholar, aesthete and romantic - has fallen completely and utterly in love with Lolita Haze, his landlady's gum-snapping, silky skinned twelve-year-old...",189,305,"['naučná', '', 'Penguin Books, Vladimir Nabokov, anglické']"
n20188986,Nekroskop 05: Sémě mrtvých - Brian Lumley,0,0,2000,390,Polaris,sci-fi a fantasy,Brian Lumley,české,"Příběh začíná brutálním zmasakrováním mladé ženy, vykonaném se zběsilostí hodnou upírů, jejichž vyhlazování zasvětil Harry Keogh svůj život.
Nekroskop je požádán, aby případ...",279,279,"['sci-fi a fantasy', '', 'Polaris, Brian Lumley, české']"
n548210,Kuchařka F1 -- Nejlepší recepty z Dámského klubu,100,1,2000,328,,kuchařky,Ottovo nakladatelstvo,české,"V roli šéfkuchařek se představují populární rozhlasové a televizní moderátorky a hlasatelky Stanislava Lekešová, Viola Ottová, Jaroslava Panýrková, Daniela Pavlíková, Hana...",183,269,"['kuchařky', '', 'Ottovo nakladatelstvo, české']"
n51027174,Encyklopedie mystiky I.,0,0,2000,332,Argo,naučná,Danuše Navrátilová,české,"První část rozsáhlé práce předních odborníků věnovaná  mystice v různých kulturách světa, od nejstarších dob až  po současnost. V prvním svazku se čtenář seznámí  s mystickými...",323,359,"['naučná', '', 'Argo, Danuše Navrátilová, české']"
n7884194,Základy imunologie 4. vydání - Jiřina Bartůňková,90,0,2000,320,Triton,naučná,Václav Hoře,české,"Publikace je již čtvrtým, přepracovaným vydáním textu. Učebnice je základní pomůckou pro kurz imunologie na lékařských i přírodovědných fakultách. Používají ji s oblibou také...",269,314,"['naučná', '', 'Triton, Jiřina Bartůňková, Václav Hoře, české']"
n20198044,Krispos z Videssosu 2: Krispos z Videssosu - Harry Norman Turtle,0,0,2000,423,,sci-fi a fantasy,Harry Turtledove,české,"Navzdory všem předpokladům se Krispovi podařilo získat videssoskou korunu. Ale jak dlouho si ji dokáže na hlavě udržet?
Nebezpečí přichází ze všech stran. Pod vedením Petrona,...",128,199,"['sci-fi a fantasy', '', 'Harry Turtledove, české']"
n581342736,Kronika válečníkova 2: Ostrov mrtvých - Bernard Cornwell,0,0,2000,328,Oldag,sci-fi a fantasy,Bernard Cornwell,české,"Oddaný přítel královského levobočka Artuše a jeho blízký spolubojovník Derfel se vydává hledat svou přítelkyni Nimui na kouzly obestřený Ostrov mrtvých. Derfel, Artuš i jejich...",177,199,"['sci-fi a fantasy', '', 'Oldag, Bernard Cornwell, české']"
n21869676,Jaro - Sigrid Undsetová,0,0,2000,360,,beletrie,Sigrid Undsetová,české,"Román jedné z nejvýznamnějších osobností severských literatur, norské spisovatelky, nositelky Nobelovy ceny, Sigrid Undsetové (1882-1949) Jaro vyšel sice poprvé už v roce...",159,180,"['beletrie', '', 'Sigrid Undsetová, české']"
n22930185,Zlaté dny v Mitfordu,95,2,2000,352,Vyšehrad,beletrie,Adolf Born,české,"Edice Čtení u krbu. Další díl mitfordské ságy, obálka a ilustrace Adolf Born. Již počtvrté má český čtenář možnost zavítat do Mitfordu, malého městečka v Severní Karolině a...",102,148,"['beletrie', '', 'Vyšehrad, Adolf Born, české']"
n1067807,Plavby do ráje -- Objevení Ameriky 7000 let před Kristem - Bailey Jim,100,1,2000,444,Argo,naučná,Jim Bailey,české,"Populárně–naučná kniha známého publicisty vychází z poznatků historiků, archeologů, antropologů, geografů a etnografů a za pomoci mnoha názorných příkladů ukazuje, jak už v...",148,179,"['naučná', '', 'Argo, Jim Bailey, české']"
n430591,"Encyklopedie Jiřího Suchého, svazek 5 Písničky Mi Po Suchý Jiří",0,0,2000,364,Karolinum,naučná,Jiří Suchý,české,Pátý svazek encyklopedie Jiřího Suchého je v pořadí třetí knihou písňových textů v této řadě. Obsahuje abecedně řazené písničky od Míč po Pozvání. Celkem zahrnuje Encyklopedie...,99,243,"['naučná', '', 'Karolinum, Jiří Suchý, české']"
n46840094,IMMORTALITY,0,0,2000,320,,beletrie,Milan Kundera,anglické,"This breathtaking, reverberating survey of human nature finds Kundera still attempting to work out the meaning of life without losing his acute sense of humour. It is one of...",182,302,"['beletrie', '', 'Milan Kundera, anglické']"
n558555,Středověká filosofie,90,1,2000,352,Nakladatelství Olomouc,esoterika,Richard Heinzmann,české,"Středověká filosofie stojí zcela ve znamení střetu antické filosofie a křesťanství. Na jedné jsou řecké pojmy a nauky použity při reflexi obsahu víry, na straně druhé však...",218,221,"['esoterika', '', 'Nakladatelství Olomouc, Richard Heinzmann, české']"
n2959993,Darebáci v rouchu Lehnert Tomek,0,0,2000,324,,naučná,Tomek Lehnert,české,"Darebáci v rouchu je interní kronika současných čínsko-tibetských intrik v linii Karma Kagyu buddhismu Diamantové cesty. Kniha popisuje pozadí dramatu, hluboce zakořeněného v...",59,90,"['naučná', '', 'Tomek Lehnert, české']"
n22328651,Bouřlivé věky 1: Ztracený trůn Harry Norman Turtledove,0,0,2000,416,,sci-fi a fantasy,Harry Norman Turtledove,české,"Během posledních let zavládl mezi impériem Videssos a jeho protivníkem Makuranem vratký mír. Nyní Král Králů Makuranu vyburcoval hraniční državy - dokonce i malou tvrz, jejímž...",199,199,"['sci-fi a fantasy', '', 'Harry Norman Turtledove, české']"
n41865453,A Confederacy of Dunces,85,1,2000,340,Penguin Books,beletrie,John Kennedy Toole,anglické,The ordinary folk of New Orleans seem to think he is unhinged as well. Ignatius ignores them as he heaves his vast bulk through the city's fleshpots in a noble crusade against...,198,299,"['beletrie', '', 'Penguin Books, John Kennedy Toole, anglické']"
n41900070,The Fifth Elephant,0,0,2000,459,Transworld Publishers,naučná,Pratchett Terry,anglické,Pátý elefant! Mýtické zvíře. Podle trpasličí legendy kdysi v pradávných dobých spadl v oblasti Überwaldu. Proto se tam dnes vyskytuje obrovské tukové a jiné podzemní bohatství....,151,211,"['naučná', '', 'Transworld Publishers, Pratchett Terry, anglické']"
n436572345,Sochařství české secese - Petr Wittlich,0,0,2000,400,Karolinum,naučná,Petr Wittlich,české,Autor reprezentativní publikace Petr Wittlich sleduje krizi a vývoj českého pomníku na přelomu 19. a 20. století a odpovídá na otázky spjaté s novým dekorativním stylem. V druhé...,521,521,"['naučná', '', 'Karolinum, Petr Wittlich, české']"
n2155784,Etymologie I.-III. -- Etymologiae I.-III. Isidor ze Sevilly,0,0,2000,384,,naučná,Isidor ze Sevilly,české,"Etymologie I.-III. kniha od autora Isidor ze Sevilly. Latinsko-české vydání základní středověké encyklopedie vědění, zahrnující témata od svobodných umění přes antropologii a...",228,312,"['naučná', '', 'Isidor ze Sevilly, české']"
n21050673,Historie české perinatologie,0,0,2000,406,,naučná,Zdeněk Štembera,české,"Publikace vypovídá o vzniku a vývoji jednoho z oborů medicíny, ve kterém dosáhlo české zdravotnictví pozoruhodných výsledků srovnatelných s úspěchy v této oblasti s...",493,875,"['naučná', '', 'Zdeněk Štembera, české']"
n376490,Sekáč (Úžasná Zeměplocha 11) - Terry Pratchett,96,7,2000,382,Talpress,sci-fi a fantasy,Pratchett Terry,české,"Smrť je nezvěstný. Předpokládá se, že jaksi ... odešel. Pravdou však je, že dostal výpověď. To samozřejmě působí určitý zmatek, jaký ostatně vznikne pokaždé, když zrušíte...",171,228,"['sci-fi a fantasy', '', 'Talpress, Pratchett Terry, české']"
n352375018,Pratchett Terry - Muži ve zbrani,100,3,2000,428,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Staňte se členem MĚSTSKÉ HLÍDKY! Městská hlídka potřebuje MUŽE! Ale zatím má k dispozici desátníka Karotku Rudykopalssona (teoreticky trpaslíka), svobodníka Potroubla...",155,228,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n455315368,Dámy a pánové - Úžasná zeměplocha - Pratchett Terry,95,2,2000,396,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Dámy a pánové je 14. díl ze Zeměplošského cyklu. 
Den letního slunovratu v Lancre. Bude horká noc svatojánská. Kola v obilí i v jiných hospodářských porostech se množí jako...",155,248,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n410621860,Čarodějky na cestách - Úžasná Zeměplocha 12 - Terry Pratchett,100,4,2000,396,Talpress,sci-fi a fantasy,Pratchett Terry,české,"Čarodějky na cestách je 12. díl ze Zeměplošského cyklu. 
Celé poslání se jevilo velmi jednoduché. Koneckonců, co těžkého je na tom, postarat se, aby si obyčejné služebné děvče...",168,228,"['sci-fi a fantasy', '', 'Talpress, Pratchett Terry, české']"
n599451309,Pohyblivé obrázky,100,1,2000,420,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Všechno začalo v tajemném Holy Woodu - Svatém lese. Tam se zrodila jistá myšlenka, a když pak alchymisté na Zeměploše objevili magii stříbrného plátna, roztočily se kamery,...",148,248,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n292190860,Pratchett Terry - Carpe Jugulum,85,3,2000,439,Talpress,sci-fi a fantasy,Terry Pratchett,české,"Úžasná Zeměplocha č. 23. Magráta s Verencem mají dceru a připravují velkou oslavu k jejímu křtu. Na oslavu jsou pochopitelně pozvány i čarodějky - Bábi, Stařenka a Anežka...",148,228,"['sci-fi a fantasy', '', 'Talpress, Terry Pratchett, české']"
n430213,Hořící světla - Chagallová Bella,100,1,2000,358,Argo,beletrie,Bella Chagallová,české,"Kniha obsahuje tři soubory textů – Hořící světla, První setkání a Mé sešity - které jsou věnovány dětství a mládí před setkáním s budoucím manželem. Autorka je napsala v letech...",164,260,"['beletrie', '', 'Argo, Bella Chagallová, české']"
n461315338,Temný anděl,0,0,2000,374,,beletrie,Mika Waltari,české,"Román se odehrává v první polovině 15. století. Hlavní hrdina, poutník Jan, se jako písař účastní koncilů, na nichž se vedou jednání o spojení západní a východní křesťanské...",185,289,"['beletrie', '', 'Mika Waltari, české']"
n332995131,Podoby života - Alan Dean Foster,0,0,2000,372,,sci-fi a fantasy,Alan Dean Foster,české,"Na vzdálené planetě Xica navázalo devět pozemských vědců první kontakt s humanoidní civilizací. Teď už jim nezbývá než přežít, aby o tom mohli vydat svědectví.

Jde o největší...",189,189,"['sci-fi a fantasy', '', 'Alan Dean Foster, české']"
n332995770,Válka s Mloky doktora Jaroše - Václav Semerád,0,0,2000,320,,sci-fi a fantasy,Václav Semerád,české,"Válku s mloky přece napsal nepřekonatelně Karel Čapek. Mlokům dal roli fašistů a chtěl jimi (bohužel marně) varovat. Co k ní ještě dodávat?

Snad - přece jen něco. Neublížil tím...",168,168,"['sci-fi a fantasy', '', 'Václav Semerád, české']"
n47810355,Lolita,0,0,2000,332,Penguin Books,naučná,Vladimir Nabokov,anglické,"Humbert Humbert - scholar, aesthete and romantic - has fallen completely and utterly in love with Lolita Haze, his landlady's gum-snapping, silky skinned twelve-year-old...",189,305,"['naučná', '', 'Penguin Books, Vladimir Nabokov, anglické']"
n20188986,Nekroskop 05: Sémě mrtvých - Brian Lumley,0,0,2000,390,Polaris,sci-fi a fantasy,Brian Lumley,české,"Příběh začíná brutálním zmasakrováním mladé ženy, vykonaném se zběsilostí hodnou upírů, jejichž vyhlazování zasvětil Harry Keogh svůj život.
Nekroskop je požádán, aby případ...",279,279,"['sci-fi a fantasy', '', 'Polaris, Brian Lumley, české']"
