db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n89971904,Provokující evangelia – Pronzato Alessandro,0,0,2016,295,Karmelitánské nakladatelství,naučná,české</p>,,"Od roku 1967, kdy vyšla poprvé, se kniha dočkala v Itálii už třiceti vydání, a přitom neztratila nic na své aktuálnosti. Co jsme to jen s evangeliem udělali? abdquo;Světlo se...",207,287,"['Karmelitánské nakladatelství, naučná', '', 'české']"
