db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n461015268,Praktikum ze správního práva procesního,50,1,2017,128,Leges,naučná,české</p>,,"Praktikum doplňuje řadu dvou praktik z obecné části správního práva.

Je přehledně členěno do jedenácti kapitol, které zahrnují všechny instituty správního řízení. Jednotlivé...",161,220,"['Leges, naučná', '', 'české']"
n468731429,"Pohled za oponu: studie o vzniku Ústavy České republiky a o kontextu její interpretace - BROZ JAN, CHMEL JAN",0,0,2017,128,Leges,naučná,české</p>,,"Publikace nabízí vhled do kontextu vzniku a výkladu Ústavy ČR. Jejím cílem je tak přispět k našemu chápání tohoto ústavního dokumentu.

 První část knihy se podrobně zabývá...",146,235,"['Leges, naučná', '', 'české']"
