db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n579596531,Antialkorán aneb nejasný svět T. H. - Patrik Ouředník,99,7,2017,99,Volvox Globator,beletrie,české</p>,,"Reakce české společnosti na otázky islámu a islamismu jsou takřka výlučně černobílé: na jedné straně máme, slovy Patrika Ouředníka, „slamotruské trubirohy, kteří „v každém...",129,199,"['Volvox Globator, beletrie', '', 'české']"
n586778862,Hrůza - Arthur Machen,0,0,2017,130,Volvox Globator,beletrie,české</p>,,"Arthur Machen se narodil v malé velšské vesničce, jež na přelomu 4. a 5. století byla sídlem dvora krále Artuše a odkud Rytíři kulatého stolu vyjížděli hledat svatý gráll. Byl...",230,314,"['Volvox Globator, beletrie', '', 'české']"
n712052168,Na houpačce antipatií - Alberto Cantoni,0,0,2017,80,Volvox Globator,beletrie,české</p>,,"Satira na pesimismus v rodině a manželském soužití. Protagonista je věčně váhající čtyřicátník, který čtenářům vypráví svůj životní příběh a především se soustředí na podrobnou...",52,66,"['Volvox Globator, beletrie', '', 'české']"
