db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n225326036,Rapture - L. Kate,0,0,2013,464,,dětské,anglické</p>,,"The sky is dark with wings... And time is running out for Luce and Daniel. In order to stop Lucifer from erasing the past, they must find the place where the Fall began. Only...",128,286,"['dětské', '', 'anglické']"
n104701377,Tichá srdce,91,12,2013,560,,esoterika,Práh,české,"Nejhlubší sonda do historie i současnosti našich klášterů a do dosud tabuizovaného života lidí v nich.

Autorkou této výjimečné knihy je renomovaná spisovatelka Alena Ježková....",424,424,"['esoterika', '', 'Práh, české']"
n362864552,Poselství jednorožců - komplet - Burdová Michaela,98,2,2013,696,,dětské,Fragment,české,"Vydejte se za dobrodružstvím do Lilandgarie, země posvátných jednorožců!
Jednorožci jsou ztělesněním dobra, a dokud drží pohromadě, nemá zlo šanci. Černý čaroděj se však chce...",336,450,"['dětské', '', 'Fragment, české']"
n40406605,Úvod do Nového zákona,85,8,2013,752,,esoterika,Vyšehrad,české,"Úvod do Nového zákona, který se konečně dostává k českým čtenářům, sepsal profesor Pokorný – na objednávku prestižního tübingenského nakladatelství Mohr Siebeck – jako...",694,948,"['esoterika', '', 'Vyšehrad, české']"
n157450533,Myšlenky z popela Phoenixe - Josef Staněk,0,0,2013,552,,esoterika,české</p>,,"Kniha ""Myšlenky z popela Phoenixe"" je soubor 101 článků MVDr. Staňka z posledních 7 let, seřazené do šesti ucelených kapitol. Témata všech vybraných článků jsou mimořádně...",314,329,"['esoterika', '', 'české']"
n102407826,Konfuciánství od počátků do současnosti - Vladimír Liščák,0,0,2013,468,,esoterika,Academia,české,"V0226697
Kniha přináší ve více než 1500 heslech, jako první publikace v českém jazyce, základní přehled konfuciánství v celé jeho rozmanitosti od nejstarších dob až do...",524,655,"['esoterika', '', 'Academia, české']"
n89971457,Slovo na cestu,98,5,2013,1936,,esoterika,české</p>,,"Slovo na cestu (SNC) je čtivý, jasný a srozumitelný překlad Bible. Převádí do současné moderní češtiny teologické výrazy a formulace, které mohou být dnešnímu člověku vzdálené....",1,1,"['esoterika', '', 'české']"
n100322267,Dějiny cisterckého řádu v Čechách (1142-1420). Svazek I. Fundace 12. století Kateřina Charvátová Karolinum,100,1,2013,484,,esoterika,Karolinum,české,"První svazek čtyřsvazkového díla je zaměřen na historii pěti nejstarších cisterciáckých klášterů na území Čech: Sedlce, Plas, Pomuku, Hradiště nad Jizerou a Oseka. Čtenář se...",296,420,"['esoterika', '', 'Karolinum, české']"
n91112484,Exodus,0,0,2013,950,,esoterika,slovenské</p>,,"Po niekoľkoročnom úsilí slovenských biblistov vychádza v poradí tretia kniha zo série Komentárov k Starému zákonu. Ide o komentár ku Knihe Exodus, ktorej príbeh má výnimočné...",530,638,"['esoterika', '', 'slovenské']"
n131619386,"Mediace a možnosti využití, v praxi - Holá Lenka a kolektiv",0,0,2013,512,,esoterika,Grada,české,"Mediace a možnosti využití v praxi (kniha)Každý se někdy ocitne v obtížné životní situaci - a pak ocení pomoc mediátora, tedy nestranného prostředníka, jenž pomůže spor vyřešit...",125,469,"['esoterika', '', 'Grada, české']"
