db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n105366617,Princess TOP Fashion purse,0,0,2013,34,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Top Princess je určena pro všechny malé módní návrhářky, ale i módní návrháře. Má praktický tvar kabelky, a tak si ji můžeš vzít kamkoli s sebou a tvořit, kdekoli...",129,129,"['Svojtka&Co., dětské', '', 'anglické']"
n151684919,Princess TOP My T-shirts 2 (zelená),0,0,2013,54,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Princess TOP umožní všem malým módním návrhářkám, ale i módním návrhářům vytvořit kolekci jedinečných triček vhodných pro každou příležitost! V bloku s kroužkovou...",30,161,"['Svojtka&Co., dětské', '', 'anglické']"
n105744153,Princess TOP My T-shirts,0,0,2013,54,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Top Princess umožní všem malým ""módním návrhářkám"", ale i ""módním návrhářům"" vytvořit kolekci jedinečných triček vhodných pro každou příležitost! V bloku s...",62,89,"['Svojtka&Co., dětské', '', 'anglické']"
n105366619,Princess TOP My T-shirts,0,0,2013,54,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Top Princess umožní všem malým ""módním návrhářkám"", ale i ""módním návrhářům"" vytvořit kolekci jedinečných triček vhodných pro každou příležitost! V bloku s...",66,99,"['Svojtka&Co., dětské', '', 'anglické']"
n259844547,Princess TOP My Style Kniha,100,1,2013,34,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Top Princess je určena pro všechny malé módní návrhářky, ale i módní návrháře, kteří si chtějí vytvořit svou vlastní oděvní kolekci. Má praktický tvar kabelky a...",66,99,"['Svojtka&Co., dětské', '', 'anglické']"
n274418041,Princess TOP Fashion purse,0,0,2013,34,Svojtka&amp;Co.,dětské,anglické</p>,,"Knížka z řady Top Princess je určena pro všechny malé módní návrhářky, ale i módní návrháře. Má praktický tvar kabelky, a tak si ji můžeš vzít kamkoli s sebou a tvořit, kdekoli...",82,129,"['Svojtka&Co., dětské', '', 'anglické']"
