db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n621922430,Ruské pohádky - Zrcadlová četba B1-B2,100,1,2018,160,ruské,beletrie,Infoa</p>,,"Jazyk: ruský
Rok vydání: 2018
Sortiment: 
Nakladatelství: Ing. Stanislav Soják - INFOA",127,219,"['beletrie', '', 'ruské, Infoa']"
n673239075,Hvězdné sny v ruskom jazyku,0,0,2018,125,,beletrie,ruské</p>,,"Sbírka prózy a poezie moderních ruských autorů a básníků.Sbírka zahrnuje jak romantickou tak i moderní poezii, a také romantické zamilované příběhya ironii.Сборник прозы и...",134,180,"['beletrie', '', 'ruské']"
n673239077,Abeceda - Olga Fer,0,0,2018,45,,beletrie,ruské</p>,,Zajímavá Abeceda ve formě poezie pro dětí a jejích rodiče. Занимательная азбука в стихах для детей и их родителей.,445,540,"['beletrie', '', 'ruské']"
