db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n71295487,Děla u Cassina,100,1,2013,208,Baronet,beletrie,české</p>,,"Děla u Cassina kniha od autora Kessler Leo. Děla u Cassina

Bojem vyčerpaný a otřesený zbytek úderného pluku SS Wotan drží vrchol tyčící se nad italským městem Cassino proti...",99,99,"['Baronet, beletrie', '', 'české']"
n94773641,Nahá,95,3,2013,174,Baronet,beletrie,české</p>,,Brynne Bennettová vede vcelku příjemný život. Americká studentka výtvarného umění na Londýnské univerzitě si občas přivydělává jako modelka a veškerý svůj čas dělí mezi školu a...,229,229,"['Baronet, beletrie', '', 'české']"
