db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n562641968,Petzel Michael: Vinnetou - 50 let ve filmuha,95,19,2017,200,Svojtka&amp;Co.,naučná,české</p>,,"Znáte ho všichni: Vinnetou, syn náčelníka Apačů – Mescalerů. Jeho jméno žilo v každém stanu, v každé chatě, u každého táborového ohně. Byl přítelem a ochráncem všech...",259,399,"['Svojtka&Co., naučná', '', 'české']"
n542218694,Tajemství meditace - neuveden,0,0,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Tato kniha vám nabízí praktický, jednoduchý a zároveň podrobný úvod do světa meditace. Provede vás staletými dějinami meditace, její tradicí ve východní i západní filozofii a...",168,259,"['Svojtka&Co., naučná', '', 'české']"
n590045613,Tajemství tantrického sexu - Blake Claudia,90,1,2017,224,Svojtka&amp;Co.,naučná,české</p>,,Díky tomuto zábavnému a přístupnému průvodci tantrickým milováním změníte svůj sexuální život z obyčejného na mimořádný. Díky tomuto zábavnému a přístupnému průvodci tantrickým...,166,259,"['Svojtka&Co., naučná', '', 'české']"
n542218687,Tajemství ájurvédy - neuveden,100,2,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Ájurvéda je tradiční holistická metoda, používaná již po staletí k dosažení vyrovnaného a dlouhodobého zdraví a spokojeného života. Kombinuje vědu a filozofii a díky této knize...",168,259,"['Svojtka&Co., naučná', '', 'české']"
n542218695,Tajemství aromaterapie - neuveden,0,0,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Aromaterapie je léčebná metoda založená na působení tzv. esenciálních nebo též éterických olejů. Tyto výtažky, získávané z běžných i exotických rostlin, léčí svou vůní fyzické...",168,259,"['Svojtka&Co., naučná', '', 'české']"
n707610079,"Tajemství reflexní masáže - McLaughlin Chris, Hall Nicola,",0,0,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Reflexní masáže jsou nejen relaxační, ale zejména léčebnou metodou. Prostřednictvím určitých reflexních bodů na dlaních a především chodidlech lze léčit mnoho různých neduhů od...",168,259,"['Svojtka&Co., naučná', '', 'české']"
n707610081,Tajemství reiki - Anne Charlish,0,0,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Reiki je alternativní léčebnou metodou, která pracuje s energií, jež proudí v každé bytosti. Je založena na myšlence, že jakýkoliv zdravotní problém, fyzický či psychický, je...",168,259,"['Svojtka&Co., naučná', '', 'české']"
n542218693,Tajemství masáže - neuveden,0,0,2017,224,Svojtka&amp;Co.,naučná,české</p>,,"Masáž je blahodárná pro každého člověka bez rozdílu věku. Tato kniha popisuje masáž v historii lidstva a vysvětluje souvislosti, ve kterých byla masáž používána pro upevnění...",159,259,"['Svojtka&Co., naučná', '', 'české']"
