db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n621541622,Lukášová Dora - Antistresové vymalovánky svatých,0,0,2018,20,Barrister &amp; Principal,naučná,české</p>,,"Je to konečně tady! Po letech, kdy na trhu byly pouze omalovánky absurdních postav z dětských pořadů a pohádek, pěkné leč složité a vyprázdněné omalovánky pro dospělé a...",87,129,"['Barrister & Principal, naučná', '', 'české']"
