db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n597461791,Pět komínů - Příběh z Auschwitz - Olga Lengyelová,100,1,2018,412,,beletrie,Ergo Brauner,,"Předlohou pro titul Pět komínů: Příběh z Auschwitz; byla kniha Olgy Lengyelové Vzpomínky z jiného světa Souvenirs de l\'au-dela (tj. Vzpomínky z jiného světa vyd. Paříž, 1946)....",210,284,"['Ergo Brauner, s.r.o., beletrie', '', 'české']"
