db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n55879349,Život ve staletích - 12. století - Vlastimil Vondruška,94,6,2012,128,Moba,naučná,Vlastimil Vondruška</p>,,"Život ve staletích je bohatě ilustrovaný vícedílný lexikon historie, který představuje život v českých zemích od doby knížecí až do konce feudalismu.

Kniha se nezaměřuje na...",272,399,"['Moba, naučná', '', 'české, Vlastimil Vondruška']"
n39473210,Život ve staletích - 15. století - Lexikon historie,86,10,2012,128,Moba,naučná,Vlastimil Vondruška</p>,,"Tento díl představuje život v českých zemích od doby knížecí až do konce feudalismu.
Kniha popisuje, jak se proměnil život všech vrstev tehdejší společnosti v 15. století. I...",272,399,"['Moba, naučná', '', 'české, Vlastimil Vondruška']"
