db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n585823774,Děkuji životu,0,0,2017,224,Nakladatelství Lidové noviny,beletrie,české</p>,,"Vzpomínky a zápisy předního českého historika Františka Kutnara (1903–1983), rodáka z Mlázovic v Podkrkonoší.

 Kutnar byl žákem Josefa Pekaře. Metodicky se orientoval na...",189,269,"['Nakladatelství Lidové noviny, beletrie', '', 'české']"
n468853474,Jedna hora vysoká je a druhá je nízká (Magdalena Pokorná),0,0,2017,192,Nakladatelství Lidové noviny,beletrie,české</p>,,"Sedm portrétů osobností, které utvářely spolu s Karlem Havlíčkem
atmosféru politického, veřejného a kulturního života ve čtyřicátých
a padesátých letech 19. století v...",201,289,"['Nakladatelství Lidové noviny, beletrie', '', 'české']"
