db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n120340158,Mláďátka,0,0,2013,10,Ottovo nakladatelstvo,dětské,slovenské</p>,,"Jazyk: slovenský
Počet stran: 10
Vazba / Podoba: Pevná bez přebalu lesklá
Sortiment: 
Nakladatelství: Ottovo nakladatelstvo, s.r.o.",99,150,"['Ottovo nakladatelstvo, dětské', '', 'slovenské']"
n92813717,Čert a Kača,0,0,2013,12,Ottovo nakladatelstvo,dětské,slovenské</p>,,"Jazyk: slovenský
Počet stran: 12
Rok vydání: 2013
Vazba / Podoba: Polstrovaná LUX
Sortiment: 
Nakladatelství: Ottovo nakladatelstvo, s.r.o.",103,210,"['Ottovo nakladatelstvo, dětské', '', 'slovenské']"
n130886295,Svet prírody Ottova ilustrovaná encyklopedie,0,0,2013,96,Ottovo nakladatelstvo,dětské,slovenské</p>,,"Encyklopédia je určená pre deti a mládež, ktoré sa zaujímajú o prírodu a svet okolo nás. Je plná zaujímavých informácií o rastlinách, živočíchoch a prostrediach, ktoré...",174,270,"['Ottovo nakladatelstvo, dětské', '', 'slovenské']"
