db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n249998662,Simon vs the Homo Sapiens Agenda - Becky Albertalli,100,1,2015,320,Penguin Books,beletrie,anglické</p>,,"Simon Spier is sixteen and trying to work out who he is – and what he's looking for. But when one of his emails to the very distracting Blue falls into the wrong hand,...",163,299,"['Penguin Books, beletrie', '', 'anglické']"
n274424016,Girl Online,0,0,2015,384,Penguin Books,beletrie,anglické</p>,,"The incredible #1 bestselling debut novel from YouTube phenomenon Zoe Sugg, aka Zoella, now in paperback. Contains exclusive extracts from the sequel. 

I have this dream that,...",196,300,"['Penguin Books, beletrie', '', 'anglické']"
n298910861,Herzog,0,0,2015,400,Penguin Books,beletrie,anglické</p>,,"This beautifully designed Penguin Classics Deluxe Edition of Herzog features an introduction by Bellow’s longtime friend Philip Roth. For more than seventy years, Penguin has...",249,431,"['Penguin Books, beletrie', '', 'anglické']"
n400244343,ROSIE EFFECT THE OME,0,0,2015,432,Penguin Books,beletrie,anglické</p>,,"The Rosie Effect is the charming and hilarious sequel to Graeme Simsion's bestselling debut novel The Rosie Project.
Forty-one-year-old geneticist Don Tillman had never had a...",151,274,"['Penguin Books, beletrie', '', 'anglické']"
n91365844,The Diary of a Young Girl,0,0,2015,368,Penguin Books,beletrie,anglické</p>,,"The definitive 70th anniversary edition of ""The Diary of a Young Girl"" by Anne Frank and edited by Otto H. Frank and Mirjam Pressler, the world's most famous diary and 'one of...",224,305,"['Penguin Books, beletrie', '', 'anglické']"
n400244368,Architect's Apprentice,0,0,2015,456,Penguin Books,beletrie,anglické</p>,,"The Architect's Apprentice is a dazzling and intricate tale from Elif Shafak, bestselling author of The Bastard of Istanbul. 'There were six of us: the master, the apprentices...",191,359,"['Penguin Books, beletrie', '', 'anglické']"
n336215250,Half Wild: 2 - Half Bad - Sally Green,0,0,2015,416,Penguin Books,beletrie,anglické</p>,,"After finally meeting his elusive father, Marcus, and receiving the three gifts that confirm him as a full adult witch, Nathan is still on the run. He needs to find his friend...",179,275,"['Penguin Books, beletrie', '', 'anglické']"
n268576255,Girl Online 2 - Zoe Sugg - aka Zoella - Hardcover,0,0,2015,352,Penguin Books,beletrie,anglické</p>,,"The sequel to the number-one bestseller Girl Online. Penny joins her rock-star boyfriend, Noah, on his European music tour.

Penny's bags are packed. 

 When Noah invites Penny...",257,399,"['Penguin Books, beletrie', '', 'anglické']"
n268597454,Forty Rules of Love,0,0,2015,354,Penguin Books,beletrie,anglické</p>,,"Ella Rubinstein has a husband, three teenage children, and a pleasant home. Everything that should make her confident and fulfilled. Yet there is an emptiness at the heart of...",200,301,"['Penguin Books, beletrie', '', 'anglické']"
n273099976,Honour,0,0,2015,344,Penguin Books,beletrie,anglické</p>,,"There the Topraks hope to make new lives for themselves and their children. Yet, no matter how far they travel, the traditions and beliefs the Topraks left behind stay with...",221,300,"['Penguin Books, beletrie', '', 'anglické']"
n247010944,Funny Girl - Nick Hornby,0,0,2015,343,Penguin Books,beletrie,anglické</p>,,"Five minutes after being crowned Miss Blackpool 1964, Barbara Parker has ditched the tiara and is off to London to make her fortune. A chance encounter, a shrewd change of name...",117,299,"['Penguin Books, beletrie', '', 'anglické']"
n242820363,Dream a Little Dream Giovanna Fletcher,0,0,2015,421,Penguin Books,beletrie,anglické</p>,,"This is the new gorgeously romantic novel from bestselling author of Billy and Me and You're the One That I Want, Giovanna Fletcher. Praise for Giovanna Fletcher: ""A...",168,329,"['Penguin Books, beletrie', '', 'anglické']"
n400244285,"Age, Sex, Location",0,0,2015,416,Penguin Books,beletrie,anglické</p>,,"A hilarious and refreshingly honest foray into modern dating, Age Sex Location is Bridget Jones's Diary for HBO's Girls generation. An American ex-pat living in London, Lauren...",225,269,"['Penguin Books, beletrie', '', 'anglické']"
n402634812,The Secret of Magic - Deborah Johnson,0,0,2015,344,Penguin Books,beletrie,anglické</p>,,"In 1946 Regina Robichard is a rarity. A young New York civil rights lawyer, working for Thurgood Marshall, Reggie stumbles across a letter asking her boss to investigate the...",226,339,"['Penguin Books, beletrie', '', 'anglické']"
n263582534,Doll's House,0,0,2015,442,Penguin Books,beletrie,anglické</p>,,"A young woman wakes up in a cold, dark cellar, with no idea how she got there or who her kidnapper is. So begins her terrible nightmare. Nearby, the body of another young woman...",195,299,"['Penguin Books, beletrie', '', 'anglické']"
n249890737,Techbitch,0,0,2015,440,Penguin Books,beletrie,anglické</p>,,"Techbitch is the wickedly witty and acutely observed novel from Lucy Sykes and Jo Piazza about how to keep up in a tech-obsessed world. Imogen Tate, editor-in-chief of Glossy...",187,299,"['Penguin Books, beletrie', '', 'anglické']"
n298454200,Passage to India,0,0,2015,416,Penguin Books,beletrie,anglické</p>,,"Exploring issues of colonialism, faith and the limits of comprehension, E.M. Forster\'s A Passage to India is published as a Penguin Essential for the first time. When Adela...",185,260,"['Penguin Books, beletrie', '', 'anglické']"
n398937603,The Essential Ginsberg - Allen Ginsberg,0,0,2015,448,Penguin Books,beletrie,anglické</p>,,"The Essential Ginsberg kniha od autora Ginsberg Allen. Visionary poet Allen Ginsberg was one of the most influential cultural and literary figures of the 20th century, his face...",287,518,"['Penguin Books, beletrie', '', 'anglické']"
n264006165,Rosie Effect,0,0,2015,432,Penguin Books,beletrie,anglické</p>,,"Forty-one-year-old geneticist Don Tillman had never had a second date before he met Rosie.
 Now, living in New York City, they have survived ten months and ten days of...",203,365,"['Penguin Books, beletrie', '', 'anglické']"
n264008203,Establishment,0,0,2015,384,Penguin Books,beletrie,anglické</p>,,"In The Establishment Owen Jones, author of the international bestseller Chavs, offers a biting critique of the British Establishment and a passionate plea for democracy. Behind...",217,301,"['Penguin Books, beletrie', '', 'anglické']"
n398125981,Doctor Who: Heroes and Monsters Collection,0,0,2015,336,Penguin Books,beletrie,anglické</p>,,A new story collection featuring 26 adventures across time and space! The Heroes and Monsters Collection brings together our favourite short stories from the last ten years of...,178,319,"['Penguin Books, beletrie', '', 'anglické']"
n264792078,Flea Palace,0,0,2015,448,Penguin Books,beletrie,anglické</p>,,"Shortlisted for the 2005 Independent Foreign Fiction Prize, Elif Shafak\'s The Flea Palace is a moving and highly original novel about a group of individuals who live in the...",200,301,"['Penguin Books, beletrie', '', 'anglické']"
n284294724,Tropic of Capricorn,0,0,2015,320,Penguin Books,beletrie,anglické</p>,,"vydáno 10.7.2015  A cult modern classic, Tropic of Capricorn is as daring, frank and influential as Henry Miller first novel, Tropic of Cancer -- new to Penguin Modern Classics...",159,323,"['Penguin Books, beletrie', '', 'anglické']"
n294550055,"Richmond, T. R.: What She Left",0,0,2015,384,Penguin Books,beletrie,anglické</p>,,"Gone doesn't mean forgotten. When Alice Salmon died last year, the ripples were felt in the news, on the internet, and in the hearts of those who knew her best. But the person...",175,286,"['Penguin Books, beletrie', '', 'anglické']"
n298454196,Mosquito Coast,0,0,2015,384,Penguin Books,beletrie,anglické</p>,,The Mosquito Coast - winner of the James Tait Black Memorial Prize - is a breathtaking novel about fanaticism and a futile search for utopia from bestseller Paul Theroux....,182,260,"['Penguin Books, beletrie', '', 'anglické']"
n299090975,GHOST SHIP OME,0,0,2015,416,Penguin Books,beletrie,anglické</p>,,"When Kurt Austin is injured while rescuing the passengers and crew of a sinking yacht, he wakes up with conflicting memories of what he saw. Did he witness an old friend and...",155,248,"['Penguin Books, beletrie', '', 'anglické']"
n197194623,Untitled,0,0,2015,336,Penguin Books,beletrie,anglické</p>,,Discover one of the best Scandinavian crime series since Jo Nesbo's Harry Hole. It's the call every officer dreads. Stockholm Criminal Investigator Conny Sjoberg finds a mother...,209,274,"['Penguin Books, beletrie', '', 'anglické']"
n299090255,Dangerous Deception,0,0,2015,400,Penguin Books,beletrie,anglické</p>,,Dangerous Deception is the second book in the spellbinding Dangerous Creatures series set in the world of the global bestselling Beautiful Creatures novels by Kami Garcia and...,203,222,"['Penguin Books, beletrie', '', 'anglické']"
n266405869,How To Be Both,0,0,2015,372,Penguin Books,beletrie,anglické</p>,,How to be both is the dazzling new novel by Ali Smith. Winner of the GoldSmiths Prize 2014 Shortlisted for the Man Booker Prize 2014 Winner of the 2014 Costa Novel Award Winner...,226,301,"['Penguin Books, beletrie', '', 'anglické']"
n274518308,Kniha Frog,0,0,2015,400,Penguin Books,beletrie,anglické</p>,,"Frog is a richly complex new novel about China\'s one-child policy by Mo Yan, winner of the Nobel Prize in Literature 2012. Gugu is beautiful, charismatic and of an...",254,300,"['Penguin Books, beletrie', '', 'anglické']"
n249998662,Simon vs the Homo Sapiens Agenda - Becky Albertalli,100,1,2015,320,Penguin Books,beletrie,anglické</p>,,"Simon Spier is sixteen and trying to work out who he is – and what he's looking for. But when one of his emails to the very distracting Blue falls into the wrong hand,...",163,299,"['Penguin Books, beletrie', '', 'anglické']"
