db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n17525111,Třetí říše 1923-1945 -- Druhá světová válka v datech,0,0,2010,192,Svojtka&amp;Co.,naučná,české</p>,,"Kniha Třetí říše 1923-1945 - Druhá světová válka v datech seznamuje s historií tzv. třetí říše, která je nepochybně impozantním příběhem přerodu, arogance a konečné zkázy...",199,301,"['Svojtka&Co., naučná', '', 'české']"
n20978918,"Testy IQ, Hlavolamy, které vám pomohou rozvinout vaše duševní schopnosti",0,0,2010,208,Svojtka&amp;Co.,naučná,české</p>,,"Víte, jak jste inteligentní? Dokážete myslet logicky i laterálně? Zůstává vaše výkonnost nevyužita? Přesvědčte se, zda zvládnete škálu hlavolamů, sestavených hádankáři do této...",77,77,"['Svojtka&Co., naučná', '', 'české']"
