db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n368135,"Moje první přijímání Vara, Ana Serna; González, Marifé",95,6,2006,46,Sun,naučná,české</p>,,"Každý rodič jistě rád navždy zachytí nejvýznamnější okamžiky života svého dítěte, např. první přijímaní. Album určitě i po mnoha letech vyvolá příjemné vzpomínky. Kniha je plná...",104,244,"['Sun, naučná', '', 'české']"
