db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n577394844,Kniha smíchu a zapomnění – Kundera Milan,90,14,2017,260,Atlantis,beletrie,Milan Kundera</p>,,"„Celá tato kniha je román ve formě variací. Jednotlivé oddíly následují po sobě jako jednotlivé úseky cesty, která vede dovnitř tématu, dovnitř myšlenky, dovnitř jedné jediné...",249,352,"['Atlantis, beletrie', '', 'české, Milan Kundera']"
n542655873,Val čík na rozloučenou - Milan Kundera,0,0,2017,244,Atlantis,beletrie,Milan Kundera</p>,,"Do této černé románové frašky svedl autor několik postav: těhotnou svobodnou zdravotní sestru, jejího ženatého milence muzikanta, jeho krásnou a žárlivou ženu, honbu na...",154,276,"['Atlantis, beletrie', '', 'české, Milan Kundera']"
n411621891,Sen noci svatojánské / A Midsummer Night’s Dream - William Shakespeare,0,0,2017,292,Atlantis,beletrie,William Shakespeare</p>,,"V úvodní studii se Hilský věnuje vzniku a výkladu této komedie. Následují anglický originál hry a jeho český překlad, které jsou uspořádány na stránkách proti sobě a opatřeny...",235,297,"['Atlantis, beletrie', '', 'české, William Shakespeare']"
