db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n23074154,"Elektřina na dlani J.Mikeš, M.Efmertová",95,2,2008,120,Milpo,naučná,české</p>,,Kniha představuje jeden z nejmladších oborů technického pokroku – elektrotechniku. Seznamuje s jejím vývojem od prvních poznatků až po moderní pohled na tento obor; s objevy i...,168,240,"['Milpo, naučná', '', 'české']"
