db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n235945811,Králičí válečníci 3. Ohnivá věta - Kristýna Pokorná - Barrister & Principal,0,0,2014,105,Barrister &amp; Principal,dětské,české</p>,,"Králíci řeší neobvykle spletitou a komplikovanou situaci. Krvavý Dráp se svými přívrženci ohrožuje všechny armády. Zlo vyvrcholí, když se pomocí lsti a násilí zmocní Temné...",24,151,"['Barrister & Principal, dětské', '', 'české']"
n259846374,Králičí válečníci 2 - Kristýna Pokorná,0,0,2014,116,Barrister &amp; Principal,dětské,české</p>,,"Děsivé proroctví ohromilo celou Zelenou armádu. A ještě více  nepokoj vzrostl, když se naplnilo. Objevil se s ním ale i vzrušující dobrodružný úkol, který dostal mladý válečník...",24,159,"['Barrister & Principal, dětské', '', 'české']"
