db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n124723480,Podzim - Rotraut Susanne Bernerová,97,46,2013,16,Paseka,dětské,Rotraut Susanne Bernerová</p>,,"Jednoduchou řečí obrázků vypráví renomovaná autorka a ilustrátorka dětských knih Rotraut Susanne Bernerová příběhy všedního dne, obratně a vtipně splétá dohromady drobné...",175,249,"['Paseka, dětské', '', 'české, Rotraut Susanne Bernerová']"
n124723482,Zima - Obrázkové příběhy - Rotraut Susanne Berner,96,74,2013,14,Paseka,dětské,Rotraut Susanne Bernerová</p>,,"Po knížce o jaru, létu a podzimu přichází Zima. Rotraut Suzanne Bernerová na obrázcích znovu vypráví své malé, vtipné příběhy všedního dne, které poutají a bystří pozornost,...",175,249,"['Paseka, dětské', '', 'české, Rotraut Susanne Bernerová']"
n136010560,K Ježíškovi - Marie Fischerová-Kvěchová,96,2,2013,32,Paseka,dětské,Marie Fischerová-Kvěchová</p>,,"Jedna z nejkrásnějších knih malířky a ilustrátorky, jejíž celoživotní tvorba byla spjata především se světem dětí. Rozkládací leporelo s vánoční tematikou vyšlo poprvé již před...",140,199,"['Paseka, dětské', '', 'české, Marie Fischerová-Kvěchová']"
