db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n303609153,"Berlínská past - Richard Birkefeld, Göran Hachmeister",90,1,2015,360,Garamond,beletrie,české</p>,,"Německo, podzim 1944. K Berlínu, který je z velké části v troskách, se pomalu, ale jistě blíží Rudá armáda; kdo má možnost, pokouší se zachránit si kůži, jak se dá. V této...",269,314,"['Garamond, beletrie', '', 'české']"
