db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n571660016,Nesnesitelná lehkost bytí - Milan Kundera,0,0,2013,342,Atlantis,beletrie,české</p>,,Slavný román Milana Kundery vychází poprvé v České republice; s obvyklou Poznámkou autora a s doslovem Květoslava Chvatíka. Poprvé vyšel ve francouzském překladu v roce 1984 v...,382,399,"['Atlantis, beletrie', '', 'české']"
