db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n478244237,Nezdolný zahradník,98,3,2017,312,DharmaGaia,naučná,české</p>,,"Pěstování potravin a soběstačnost v nejistých časech 

Tvůrčí a výkonné zahradničení pro dobré i těžké časy.

 V době nejistého počasí a společenské nestability prudce stoupá...",280,398,"['DharmaGaia, naučná', '', 'české']"
n501507314,Moudrost nedokonalosti - Rob Preece,98,1,2017,288,DharmaGaia,naučná,české</p>,,"Ptáte se sami sebe, proč máte pořád tolik problémů, ačkoli se už delší dobu věnujete buddhismu anebo jiné duchovní praxi? Máte pocit, že se vám nedaří udržovat rovnováhu mezi...",259,348,"['DharmaGaia, naučná', '', 'české']"
n555615373,Terapie se substancí - Friedrike Meckelová Fischerová,100,2,2017,270,DharmaGaia,naučná,české</p>,,"Jedinečný příběh a definitivní průvodce pro budoucí generaci psychedelických psychoterapeutů.
Vychází u příležitosti pražské Mezinárodní transpersonální konference v září...",241,331,"['DharmaGaia, naučná', '', 'české']"
