db_id,name,rating,reviews_cnt,year,pages_cnt,publisher,genre,author,lang,description,price_from,price_to,unparsed
n53891273,Praktický kalendář zahrádkáře - Nejlepší nápady na celý rok,93,2,2009,160,Svojtka&amp;Co.,naučná,české</p>,,"Mít krásnou zahrádku od ledna až do prosince je snem všech milovníků zahrádek. Každá zahrada - ať již okrasná, ovocná nebo zeleninová - staví zahrádkáře pořád před nové a nové...",328,328,"['Svojtka&Co., naučná', '', 'české']"
n21815441,Hezky upravené malé zahrady - Zelené oázy na malém prostoru,0,0,2009,160,Svojtka&amp;Co.,naučná,české</p>,,"Tato praktická příručka o zahradách vám ukáže, jak lze několika málo triky změnit i malé zahrady ve skutečné ostrůvky pohody a odpočinku.",300,349,"['Svojtka&Co., naučná', '', 'české']"
